Directory,File,File2,Validation,Id,Id_avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Opérateur,Habitat1,Habitat2,Machine,Projet
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140610_045940_835.wav,LIFEA_20140610_045940_835.wav,,ChiroSp,ChiroSp,Main,Pip50,0,PippiT,0,2014,6,10,4,59,10/06/2014,4:59,9/06/2014,LIFEA,3,49,4,2,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140610_050020_730.wav,LIFEA_20140610_050020_730.wav,,PippiT,PippiT,Main,Pip50,6,PippiT,6,2014,6,10,5,0,10/06/2014,5:00,9/06/2014,LIFEA,11,47,71,4,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140610_050216_175.wav,LIFEA_20140610_050216_175.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,10,5,2,10/06/2014,5:02,9/06/2014,LIFEA,39,50,0,5,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140610_050620_494.wav,LIFEA_20140610_050620_494.wav,,PippiT,PippiT,Main,Pip50,6,PippiT,6,2014,6,10,5,6,10/06/2014,5:06,9/06/2014,LIFEA,13,47,0,4,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140610_051024_276.wav,LIFEA_20140610_051024_276.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myoalc,1,2014,6,10,5,10,10/06/2014,5:10,9/06/2014,LIFEA,2,49,0,2,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_215659_566.wav,LIFEA_20140603_215659_566.wav,,ChiroSp,ChiroSp,Main,Pip50,5,PippiT,5,2014,6,3,21,56,3/06/2014,21:56,3/06/2014,LIFEA,11,47,73,4,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_215752_354.wav,LIFEA_20140603_215752_354.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,21,57,3/06/2014,21:57,3/06/2014,LIFEA,19,50,0,4,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_215818_830.wav,LIFEA_20140603_215818_830.wav,,PippiT,PippiT,Main,Pip50,7,PippiT,7,2014,6,3,21,58,3/06/2014,21:58,3/06/2014,LIFEA,23,46,0,4,1,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_220046_201.wav,LIFEA_20140603_220046_201.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2014,6,3,22,0,3/06/2014,22:00,3/06/2014,LIFEA,17,45,0,4,1,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_220253_398.wav,LIFEA_20140603_220253_398.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2014,6,3,22,2,3/06/2014,22:02,3/06/2014,LIFEA,41,50,64,4,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_220300_490.wav,LIFEA_20140603_220300_490.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2014,6,3,22,3,3/06/2014,22:03,3/06/2014,LIFEA,6,51,72,2,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_220715_309.wav,LIFEA_20140603_220715_309.wav,,ChiroSp,ChiroSp,Main,Pip35,2,Pipnat,2,2014,6,3,22,7,3/06/2014,22:07,3/06/2014,LIFEA,56,44,68,6,3,3,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_220814_884.wav,LIFEA_20140603_220814_884.wav,,ChiroSp,ChiroSp,Main,Pip50,3,PippiT,3,2014,6,3,22,8,3/06/2014,22:08,3/06/2014,LIFEA,38,44,0,6,2,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_220825_076.wav,LIFEA_20140603_220825_076.wav,,ChiroSp,ChiroSp,Main,Pip50,4,PippiT,4,2014,6,3,22,8,3/06/2014,22:08,3/06/2014,LIFEA,50,44,0,6,2,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_220829_530.wav,LIFEA_20140603_220829_530.wav,,Pip35,Pip35,Main,Pip35,7,Pipnat,4,2014,6,3,22,8,3/06/2014,22:08,3/06/2014,LIFEA,8,41,96,5,1,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_220833_434.wav,LIFEA_20140603_220833_434.wav,,ChiroSp,ChiroSp,Main,Pip50,1,PippiT,1,2014,6,3,22,8,3/06/2014,22:08,3/06/2014,LIFEA,49,44,83,8,1,2,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_220838_435.wav,LIFEA_20140603_220838_435.wav,,ChiroSp,ChiroSp,Main,Pip50,0,PippiT,0,2014,6,3,22,8,3/06/2014,22:08,3/06/2014,LIFEA,5,43,178,5,1,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_220840_952.wav,LIFEA_20140603_220840_952.wav,,ChiroSp,ChiroSp,Main,Pip50,1,PippiT,1,2014,6,3,22,8,3/06/2014,22:08,3/06/2014,LIFEA,38,44,78,7,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_220901_884.wav,LIFEA_20140603_220901_884.wav,,ChiroSp,ChiroSp,Main,Pip50,3,PippiT,3,2014,6,3,22,9,3/06/2014,22:09,3/06/2014,LIFEA,35,44,78,7,2,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_220912_822.wav,LIFEA_20140603_220912_822.wav,,PippiT,PippiT,Main,Pip50,6,PippiT,6,2014,6,3,22,9,3/06/2014,22:09,3/06/2014,LIFEA,19,44,0,5,3,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_220923_008.wav,LIFEA_20140603_220923_008.wav,,ChiroSp,ChiroSp,Main,Pip50,1,PippiT,1,2014,6,3,22,9,3/06/2014,22:09,3/06/2014,LIFEA,82,44,0,7,1,6,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_220928_008.wav,LIFEA_20140603_220928_008.wav,,ChiroSp,ChiroSp,Main,Pip35,4,Pipnat,1,2014,6,3,22,9,3/06/2014,22:09,3/06/2014,LIFEA,22,44,66,4,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_220952_417.wav,LIFEA_20140603_220952_417.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,3,22,9,3/06/2014,22:09,3/06/2014,LIFEA,15,45,76,5,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_221255_835.wav,LIFEA_20140603_221255_835.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,22,12,3/06/2014,22:12,3/06/2014,LIFEA,31,47,0,4,1,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_221604_762.wav,LIFEA_20140603_221604_762.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,22,16,3/06/2014,22:16,3/06/2014,LIFEA,28,49,73,4,1,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_221718_702.wav,LIFEA_20140603_221718_702.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,22,17,3/06/2014,22:17,3/06/2014,LIFEA,37,49,0,4,1,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_222451_436.wav,LIFEA_20140603_222451_436.wav,,ChiroSp,ChiroSp,Main,Pip50,3,PippiT,3,2014,6,3,22,24,3/06/2014,22:24,3/06/2014,LIFEA,9,43,0,5,1,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_222500_988.wav,LIFEA_20140603_222500_988.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,22,25,3/06/2014,22:25,3/06/2014,LIFEA,22,49,77,7,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_222504_039.wav,LIFEA_20140603_222504_039.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,22,25,3/06/2014,22:25,3/06/2014,LIFEA,51,49,72,5,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_222926_440.wav,LIFEA_20140603_222926_440.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,22,29,3/06/2014,22:29,3/06/2014,LIFEA,37,47,77,6,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_223252_450.wav,LIFEA_20140603_223252_450.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,22,32,3/06/2014,22:32,3/06/2014,LIFEA,50,47,81,6,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_223258_584.wav,LIFEA_20140603_223258_584.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,22,32,3/06/2014,22:32,3/06/2014,LIFEA,47,47,78,5,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_223331_518.wav,LIFEA_20140603_223331_518.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,22,33,3/06/2014,22:33,3/06/2014,LIFEA,57,51,70,5,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_223412_652.wav,LIFEA_20140603_223412_652.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,22,34,3/06/2014,22:34,3/06/2014,LIFEA,39,50,70,3,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_223615_586.wav,LIFEA_20140603_223615_586.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,22,36,3/06/2014,22:36,3/06/2014,LIFEA,27,47,82,4,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_223953_792.wav,LIFEA_20140603_223953_792.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,22,39,3/06/2014,22:39,3/06/2014,LIFEA,25,50,73,4,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_224729_045.wav,LIFEA_20140603_224729_045.wav,,Myosp,Myosp,Main,Myosp,8,Myodau,1,2014,6,3,22,47,3/06/2014,22:47,3/06/2014,LIFEA,20,38,89,4,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_230204_000.wav,LIFEA_20140603_230204_000.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,6,2014,6,3,23,2,3/06/2014,23:02,3/06/2014,LIFEA,2,45,0,5,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_231704_000.wav,LIFEA_20140603_231704_000.wav,,ChiroSp,ChiroSp,Main,Pip50,0,PippiT,0,2014,6,3,23,17,3/06/2014,23:17,3/06/2014,LIFEA,5,44,100,5,2,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_231925_958.wav,LIFEA_20140603_231925_958.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2014,6,3,23,19,3/06/2014,23:19,3/06/2014,LIFEA,23,43,0,4,3,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_233704_000.wav,LIFEA_20140603_233704_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,23,37,3/06/2014,23:37,3/06/2014,LIFEA,27,47,84,5,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_233838_348.wav,LIFEA_20140603_233838_348.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,23,38,3/06/2014,23:38,3/06/2014,LIFEA,3,47,0,5,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_234048_705.wav,LIFEA_20140603_234048_705.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,23,40,3/06/2014,23:40,3/06/2014,LIFEA,21,48,87,5,1,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_234626_180.wav,LIFEA_20140603_234626_180.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,23,46,3/06/2014,23:46,3/06/2014,LIFEA,30,49,78,4,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_234646_693.wav,LIFEA_20140603_234646_693.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myodau,0,2014,6,3,23,46,3/06/2014,23:46,3/06/2014,LIFEA,11,41,0,4,2,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_235204_000.wav,LIFEA_20140603_235204_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,3,23,52,3/06/2014,23:52,3/06/2014,LIFEA,14,44,0,5,3,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_235413_518.wav,LIFEA_20140603_235413_518.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2014,6,3,23,54,3/06/2014,23:54,3/06/2014,LIFEA,9,43,124,7,1,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140603_235420_832.wav,LIFEA_20140603_235420_832.wav,,ChiroSp,ChiroSp,Main,Pip50,1,PippiT,1,2014,6,3,23,54,3/06/2014,23:54,3/06/2014,LIFEA,38,44,0,6,2,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140604_000629_048.wav,LIFEA_20140604_000629_048.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,4,0,6,4/06/2014,0:06,3/06/2014,LIFEA,48,48,0,4,1,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140604_001000_618.wav,LIFEA_20140604_001000_618.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,4,0,10,4/06/2014,0:10,3/06/2014,LIFEA,14,47,92,6,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140604_001312_374.wav,LIFEA_20140604_001312_374.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,4,0,13,4/06/2014,0:13,3/06/2014,LIFEA,11,47,95,5,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140604_001723_806.wav,LIFEA_20140604_001723_806.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,4,0,17,4/06/2014,0:17,3/06/2014,LIFEA,7,45,0,5,0,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140604_003238_340.wav,LIFEA_20140604_003238_340.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,4,0,32,4/06/2014,0:32,3/06/2014,LIFEA,6,44,119,6,1,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140604_003336_022.wav,LIFEA_20140604_003336_022.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,4,0,33,4/06/2014,0:33,3/06/2014,LIFEA,11,46,0,3,1,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140604_003622_448.wav,LIFEA_20140604_003622_448.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,4,0,36,4/06/2014,0:36,3/06/2014,LIFEA,12,44,162,7,2,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140604_003812_473.wav,LIFEA_20140604_003812_473.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,4,0,38,4/06/2014,0:38,3/06/2014,LIFEA,9,45,0,5,2,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140604_004642_820.wav,LIFEA_20140604_004642_820.wav,,Myosp,Myosp,Main,Myosp,7,Myobra,0,2014,6,4,0,46,4/06/2014,0:46,3/06/2014,LIFEA,36,46,80,3,1,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140604_005131_992.wav,LIFEA_20140604_005131_992.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,4,0,51,4/06/2014,0:51,3/06/2014,LIFEA,53,49,0,5,1,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140604_005758_477.wav,LIFEA_20140604_005758_477.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,4,0,57,4/06/2014,0:57,3/06/2014,LIFEA,31,49,85,5,1,0,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140603_dreve chateau foret/,LIFEA_0_20140604_005810_472.wav,LIFEA_20140604_005810_472.wav,,Myosp,Myosp,Main,Myosp,6,Myodau,0,2014,6,4,0,58,4/06/2014,0:58,3/06/2014,LIFEA,63,45,35,5,3,1,Forêt_chateau,"P. Nyssen, S. Pirotte, J. Thonnard, P. Cao",Prairie,Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
